Flight Level,Latitude,Longitude
0.015188282695897995,37.61013496051586,-122.39523323772401
0.0010985794486709963,37.60510554883444,-122.37848855270065
310.0090972115396,45.01403171848084,-119.09473491166813
310.0152913556652,50.82081132954332,-115.81825153717335
310.0032978797178,55.404552032895964,-112.5606722544167
310.0036097363504,59.06850756332406,-109.27984057787585
309.99122249255777,61.98005944991672,-106.00521832822962
309.9975922307176,64.75753126569697,-103.00222209765417
309.9999257955029,66.98673148055329,-99.97838531794191
310.0039104671668,69.00093305086557,-96.66694494169963
309.98922369622574,70.66431835544499,-93.32284463494898
309.9982981340408,72.00356317110005,-89.99470993860558
330.00245760604327,73.16786331273325,-86.67545944078225
329.98402611308785,74.17564548144304,-83.3429188400655
329.98532720566584,74.9928885556753,-80.01052795279841
330.0101998955543,75.44231137220788,-77.738365548008
329.9993759937284,75.83127031564004,-75.45941668629415
330.00834399652314,76.21865822683299,-71.85959734987716
330.0112045792075,76.54854455210953,-68.23979878191393
330.005268614244,76.72714929292582,-65.49202839552899
329.99885153736034,76.87132314849843,-62.74382356504603
330.0023191492899,77.00222067526099,-59.99812882205709
330.0138719496848,77.10573175729716,-56.67463498304167
330.01199270720707,77.16650251276207,-53.328108429348475
329.99786131833787,77.18851380546052,-50.00347647506182
329.99076105775646,77.14640471649035,-46.6641610608613
330.0233003182862,77.11205299027975,-43.33394710691052
330.00346484400166,76.99324186341899,-39.98614597522252
330.00141148170326,76.9422834438978,-36.01662245361376
329.9931494550117,76.81538732714992,-31.992184531438895
329.9946612924231,76.61010217861642,-27.999245370642672
330.00225883663734,76.35900130921134,-23.989905395609977
329.98862471466725,75.9901555257468,-19.987851843738394
330.00581893685796,75.4783957891305,-15.98341397981743
329.98930372621396,74.84665178552727,-11.986796420313777
330.01871124099443,74.07354288241785,-8.013121095645726
329.9924016788624,73.11996854199874,-3.9908658074051897
330.01272458621196,71.97522797948947,0.002440979556654654
329.994775103092,70.93316628678919,3.6592601640421734
330.0115952109811,69.63157442789915,7.319943828971534
330.0114084693191,68.08687612833462,10.974917074926257
330.0035156500269,67.26320034076944,14.37609331818528
330.0074136428702,66.63959408413348,15.671413203747854
330.00346026715556,66.04249929358504,16.811195869528017
329.97919909390583,64.29299862416252,19.832255472708137
329.9911201066278,63.89395365473713,20.48421029686397
330.0041882537677,63.70405688218337,20.785924165535572
329.9954080330319,63.54796645232802,21.05160063095649
344.0145238285985,63.39721301706397,21.19924347234436
350.01097197252966,62.8913933969061,21.727935178259028
349.9982080344357,62.64367169271703,22.17512500586421
349.9726068615686,62.43059672083169,22.44477754476546
350.0102927966999,62.2808081405967,22.646350075275972
349.9858889078868,61.6544426989553,23.423349703238927
350.002013010991,61.132608728752636,24.054974043856113
349.99097732808673,60.75346095532399,24.46976412585206
