Flight Level,Latitude,Longitude
0.0034260012739138167,33.93658817610399,-118.39574206722581
-0.022750763733679097,33.948395332559336,-118.40045953854442
289.98478434287813,40.430387971053676,-117.33012994351682
309.9991801555103,46.55192496444115,-113.42956092837154
309.9860546712064,51.44819380368086,-109.54657449629472
310.0158641578485,55.360113402224215,-105.62381268745483
310.004501162286,58.54375509592216,-101.70998331575859
310.0130466922931,61.12156099979226,-97.79298259295975
309.9937098665292,63.23764134079119,-93.89446096069469
310.00144481499433,64.99963422335688,-90.0006047121687
309.9984950829288,66.98703310894852,-86.67274639711988
309.9982899332209,68.62335012982494,-83.3304513272282
309.9977372658948,69.98598661914261,-79.99290931493763
309.9974451903261,70.77746757415541,-76.66915493509896
309.99288462682944,71.4437268017207,-73.33441025458984
309.9961457678511,72.00371168311756,-70.0131542822253
310.0035754107769,72.64389472449093,-67.69993995372462
330.0112499959831,73.37549743158024,-63.87513751711573
329.9996045174719,73.99863228350105,-59.996163145982386
329.9909900581967,74.50613205902447,-56.671154908881036
329.99871221111573,74.92463072929645,-53.33887042659173
330.00148099267614,75.28479070458947,-49.98651278436856
329.9942050878228,75.59090850205097,-46.65746298107698
329.99341894526106,75.80824489974735,-43.342168588082416
330.00773966684346,76.02567042763452,-39.98515666784168
330.0007401007687,76.13658810452124,-35.99311729921304
330.0004071782356,76.1756320965039,-31.997181070232962
329.9971995772917,76.20615211000008,-28.019319753728574
330.0079371306942,76.11810197507592,-23.995433521584093
329.9991958523106,75.99619867219057,-20.019304109456602
330.00035553404615,75.4887147835205,-16.010755296075004
329.99762618702226,74.84082697188342,-11.991809730462332
330.00783596844286,74.06339654461846,-8.011988373790889
329.9925085063605,73.13523559829422,-3.994944973969931
329.9871656109461,71.99835167794701,0.000472472785094107
329.9923842439571,70.92153693508779,3.6473647510016596
330.0308283233973,69.64871483400024,7.323258801582988
329.97050237858076,68.09693248330137,10.968346565560845
329.9977326054945,67.27444997541305,14.368385039433887
330.0080502540076,66.62565583136147,15.677013319327148
330.0013058096345,66.08384236916726,16.807321729548075
329.99419137757224,64.30034119806486,19.817511991764217
329.9993600860147,63.899856956392085,20.485787898950655
330.00124611359695,63.69983464201074,20.79825490449612
329.990874404026,63.538285499290986,21.030697434510056
329.9920180817123,63.40295967264568,21.18408266470276
329.99356222266374,62.905422087084986,21.711792973690827
329.98810796051447,62.66288602826907,22.206617602767324
329.98948177776066,62.44215154512107,22.430383149165618
330.0238429560288,62.298601284118185,22.648642039831405
330.0219170313148,61.663276006918885,23.44758390495408
329.99264198207544,61.126352272574984,24.045807858211216
329.99428533583307,60.75362688805145,24.472338015161398
329.9871938114361,60.36243782142738,24.804808466575896
329.9953627464663,59.89898138204367,25.250736457917153
330.00536828149956,59.41689992644611,25.673611776363586
330.01331081355124,59.21615433678838,25.70913809247806
329.98247614758753,59.10838929558058,26.03261773191342
330.0024091453837,58.52358214324703,26.816380923205074
329.9786412440551,57.937745756238144,27.495039195741803
329.9909959610408,57.821865756118434,27.55080520949118
330.0099900049836,57.79772278941933,27.590764319249324
329.9928407577973,57.618532175035384,28.195006599202834
329.9858402243772,57.24156236531505,29.284816103955
329.99125094399096,56.92003781806953,30.129654877620936
329.9988988013706,56.72005261552503,30.709285793240586
330.00392359654313,56.5607458461878,31.06901736876785
329.99183834819183,56.18117349445113,32.121875513843236
329.99989385990267,55.857379508654205,32.942431503060924
330.0158931704383,55.43992079875692,33.77058384484293
329.9813340327172,55.33626347868218,34.00482375626351
329.9898810267026,55.1510647858688,34.41071404542521
330.0079011998848,55.01403610645238,34.67137240488982
329.99732275604134,54.737470932578766,35.22421529672612
350.00231338600827,54.74521759376099,36.182285615051555
349.997051648958,54.73073555429426,36.64899051493413
350.01398298403484,54.589080282178664,37.31911386060743
349.9944157563689,53.746240626823706,38.49162092295916
349.9992257818835,52.451892895853796,39.601020358424975
369.98841724199406,51.72268222350936,40.195384241024065
370.00014256842394,51.5092874618139,40.29988665777212
370.0021314588963,50.779298562578894,40.6061878492723
370.0003456442893,49.82762605435634,41.07100572264208
370.0171445580717,48.3428508957017,41.795025464980306
369.99616796465216,47.34415650589788,42.137722468096094
370.01810855703894,46.69094840460464,42.34029094087956
369.99344242839646,46.1061337839857,42.53738761243521
370.00340549772903,45.951234657088484,42.573528811945636
370.0078362069185,45.456719378607936,42.71784943479193
369.99672684321416,45.04345621036566,42.89470536771961
370.0035916882391,44.710217907155844,42.99825955005027
370.00744641277305,44.60136058984532,43.02948551242252
370.0097770557968,44.23589567757262,43.05186226315127
369.9999929605565,43.75100775055797,43.19135524940267
370.01213778427024,43.385747523313434,43.21803018419669
370.0038199654909,42.92629298985269,43.26258899055542
369.99031471872837,41.58387018561017,44.22261171695439
369.9910698117532,41.19250694662084,44.51905648227174
369.98027268435396,40.52961468361007,44.954862248742
369.9905104998257,39.99730319810351,45.480027092399425
370.0041202172142,39.65686555276701,45.826441183294335
370.0014770499755,38.88423381564265,46.39877347036695
369.98602675168416,38.563745063504406,46.70139074130057
369.98309569119243,38.341113565058656,46.9372933399278
370.02010753213693,37.883935229577986,47.330922626981206
369.9979865876601,37.444120621474504,47.75240964983924
370.00590937769545,36.77860383052854,48.34982545596455
369.99854927726625,36.47000444960602,48.721261180836485
369.995184298914,35.021386409079575,50.39164050182943
369.9911581718346,34.71085483331885,50.5019823823861
370.00363656695447,33.48622054674465,51.037199575307184
369.99352369172743,32.562218970455916,51.417189090783516
369.99561797564763,31.755889074894064,51.73339146491332
369.9882653828022,31.37514893840131,51.885657676174155
369.9821816547733,30.64007715837611,52.159353701382386
369.99744073758393,29.533393794744274,52.5965172371215
370.00153095632743,28.40855812887085,52.903285393374155
370.0038459434056,27.34882856386334,53.175431771569095
370.0106472968213,26.824007479680894,53.3558557203234
330.01440041888736,26.549803687615558,53.58496648065281
287.9939934892101,26.35667198266817,53.75624863357096
-0.01623557400778878,33.957619885372395,-118.40373114093649
-0.007374910269777557,33.96005683032819,-118.3988496864383
290.0215322571645,40.45063918586585,-117.33421257457067
309.9972759884135,46.557281241831596,-113.42476805498546
310.00585519911596,51.44315089714726,-109.5193017950106
309.9828784772175,55.37941552359584,-105.62885067389955
310.0022391895005,58.524702620448615,-101.70626935075411
310.020312993105,61.115466271346534,-97.81783521729288
309.993493397214,63.2491066188203,-93.91128238238049
310.0070842114927,64.99609805513965,-90.00215021124329
310.00748671890176,66.98179136342662,-86.6749106732652
309.99722026508545,68.62504316564151,-83.33637656846766
309.99935844811625,70.00094234209178,-79.99730351528619
310.0115988116025,70.78467428522445,-76.6691861784444
310.00526157497006,71.4427875901712,-73.34617473760761
310.0002084028613,72.00921840463316,-69.99401922798818
310.01559295673167,72.66114785436521,-67.72858337346521
329.99878149483413,73.39383708638408,-63.867020951814446
329.9931231544831,73.99383484132663,-59.99143153930084
329.99677837080577,74.49333293518261,-56.657680478298445
329.9931894033454,74.92312072735233,-53.331019554194114
329.9979170344126,75.27201770884048,-50.001650031371206
330.00026169043133,75.55296342165134,-46.65949296346563
330.0056432813043,75.80030919836867,-43.329456294868756
330.0092983821174,76.0050377454602,-40.004824045190155
329.98095478747024,76.13419600742016,-36.00308755775444
330.0014560446434,76.19281216697463,-32.000047303930415
329.9950319374293,76.19455206769288,-27.99516156336604
329.9850942179562,76.13783546837612,-24.006462745820556
330.0083921727664,76.01918516487291,-19.99310697820755
329.9884386202157,75.46792324417244,-16.015496957747672
330.0111898128314,74.83192239066832,-12.006319508655157
329.99227871783233,74.07421517393135,-7.995211596282003
330.0111489588638,73.1352365175459,-3.998865305282851
330.00178381037625,71.99962967408098,-0.005621845823641419
