time,roll_commanded,roll_measured,pitch_commanded,pitch_measured,yaw_commanded,yaw_measured,label,wind_estimation_linear_x,wind_estimation_linear_y,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,airspeed,groundspeed,throttle,altitude,climb
2018-09-11 18:24:29.471278906,33.0,-3.14478302002,-3.11999988556,-2.90093278885,110.0,-63.0539550781,False,1.85382822082,0.17801231065,0.020097579246599998,0.0214761704897,-0.9753265956299999,-0.218798750605,0.24995434284200002,-0.05727846175430001,0.0326794497669,0.36284605,0.81395195,11.50320045,0.0,20.2655258179,0.40000000596,419.929992676,-0.406542122364
2018-09-11 18:24:29.528646230,33.0,-2.90670084953,-3.11999988556,-1.70798170567,110.0,-64.6685638428,False,1.8583912740171833,0.17990791927685199,0.01633489303996064,0.000657572389450068,-0.9743191762128937,-0.2177111099198752,0.30448579804795545,-0.042754720068424464,0.03658355212925629,0.2578443599303944,0.7570233228538283,11.105965140580047,0.0,20.23953997798028,0.39354988841301164,419.99062392387003,-0.3057524086150422
2018-09-11 18:24:29.566205978,33.0,-2.90670084953,-3.11999988556,-1.70798170567,110.0,-64.6685638428,False,1.8629543272143667,0.18180352790370394,0.012572206833321279,-0.020161025710799862,-0.9733117567957874,-0.21662346923475037,0.3590172532539109,-0.028230978382548916,0.040487654491612575,0.15284266986078884,0.7000946957076566,10.708729831160092,0.0,20.213554138060555,0.3870997708660232,420.05125517174014,-0.20496269486608445
2018-09-11 18:24:29.602866888,35.1800003052,-2.90670084953,-3.49000000954,-1.70798170567,109.0,-64.6685638428,False,1.86751738041155,0.18369913653055592,0.008809520626681921,-0.040979623811049797,-0.9723043373786812,-0.21553582854962552,0.41354870845986635,-0.01370723669667337,0.04439175685396886,0.04784097979118329,0.643166068561485,10.311494521740139,0.0,20.187568298140835,0.38064965331903483,420.1118864196102,-0.1041729811171267
2018-09-11 18:24:29.622792721,35.1800003052,-2.90670084953,-3.49000000954,-1.70798170567,109.0,-64.6685638428,False,1.8720804336087333,0.1855947451574079,0.0050468344200425615,-0.061798221911299724,-0.9712969179615749,-0.2144481878645007,0.4680801636658218,0.0008165049892021742,0.04829585921632515,-0.05716071027842229,0.5862374414153132,9.914259212320186,0.0,20.161582458221115,0.3741995357720464,420.1725176674803,-0.0033832673681689074
2018-09-11 18:24:29.690781355,36.3899993896,-2.90670084953,-5.7899999618499995,-1.70798170567,-44.0,-64.6685638428,False,1.8766434868059165,0.18749035378425988,0.0012841482134032037,-0.08261682001154966,-0.9702894985444687,-0.2133605471793759,0.5226116188717772,0.015340246675077725,0.05219996157868144,-0.1621624003480278,0.5293088142691416,9.517023902900233,0.0,20.135596618301392,0.367749418225058,420.23314891535034,0.09740644638078888
2018-09-11 18:24:29.750181198,36.3899993896,-2.90670084953,-5.7799997329699995,-1.70798170567,-44.0,-64.6685638428,False,1.8812065400030997,0.18938596241111183,-0.002478537993236156,-0.1034354181117996,-0.9692820791273624,-0.21227290649425107,0.5771430740777327,0.02986398836095327,0.05610406394103772,-0.2671640904176334,0.47238018712296986,9.119788593480278,0.0,20.109610778381672,0.3612993006780696,420.29378016322045,0.1981961601297466
2018-09-11 18:24:29.780525684,36.1199989319,-2.90670084953,-8.02999973297,-1.70798170567,-44.0,-64.6685638428,False,1.8857695932002831,0.1912815710379638,-0.0062412241998755155,-0.12425401621204951,-0.9682746597102562,-0.21118526580912625,0.6316745292836881,0.04438773004682881,0.060008166303394006,-0.372165780487239,0.41545155997679817,8.722553284060325,0.0,20.083624938461952,0.3548491831310812,420.3544114110905,0.29898587387870446
2018-09-11 18:24:29.846016169,36.1100006104,-2.90670084953,-8.010000228880001,-1.70798170567,-44.0,-64.6685638428,False,1.8903326463974663,0.1931771796648158,-0.009010089684545391,-0.1427791345861406,-0.9669047711333968,-0.21062978735328447,0.6534084634860597,0.06187967626237763,0.05308517688523388,-0.4724575481670534,0.39997024986078883,8.344471659025523,0.0,20.047624870341348,0.34487702431691136,420.4115201091267,0.41433128790639623
2018-09-11 18:24:29.887246370,35.6300010681,-2.90670084953,-10.1700000763,-1.70798170567,-44.0,-64.6685638428,False,1.8948956995946498,0.19507278829166774,-0.008768686605568567,-0.15435733610853317,-0.9644369687248213,-0.21168622057744502,0.5757991818949673,0.08836227098084984,0.01336708337826311,-0.558483029187935,0.5100322623433875,8.024406266403712,0.0,19.981291850134017,0.32423665354852527,420.4579590547675,0.5737657071261957
2018-09-11 18:24:29.950139046,35.6300010681,15.948453903199999,-10.1499996185,-2.3676970005,-44.0,-65.7979049683,False,1.8996527057814154,0.196961844895826,-0.00852728352659174,-0.16593553763092575,-0.961969166316246,-0.2127426538016056,0.49818990030387467,0.11484486569932204,-0.02635101012870765,-0.6445085102088167,0.620094274825986,7.704340873781903,0.0,19.914958829926682,0.30359628278013917,420.50439800040834,0.7332001263459953
2018-09-11 18:24:29.974190474,34.9799995422,15.948453903199999,-12.1899995804,-2.3676970005,-44.0,-65.7979049683,False,1.9045048114985568,0.1988476888953086,-0.008285880447614915,-0.17751373915331833,-0.9595013639076705,-0.21379908702576614,0.4205806187127822,0.14132746041779423,-0.06606910363567842,-0.7305339912296984,0.7301562873085846,7.384275481160093,0.0,19.84862580971935,0.28295591201175313,420.55083694604923,0.8926345455657947
2018-09-11 18:24:30.046831131,34.9799995422,15.948453903199999,-12.1599998474,-2.3676970005,-44.0,-65.7979049683,False,1.9093569172156983,0.20073353289479118,-0.008044477368638088,-0.1890919406757109,-0.9570335614990951,-0.21485552024992668,0.3429713371216897,0.16781005513626643,-0.1057871971426492,-0.8165594722505801,0.8402182997911832,7.0642100885382835,0.0,19.78229278951202,0.26231554124336703,420.59727589169006,1.0520689647855943
2018-09-11 18:24:30.081598282,34.090000152600005,15.948453903199999,-14.219999313399999,-2.3676970005,-44.0,-65.7979049683,False,1.91420902293284,0.20261937689427378,-0.007803074289661262,-0.20067014219810347,-0.9545657590905197,-0.21591195347408723,0.26536205553059716,0.19429264985473862,-0.14550529064961995,-0.9025849532714618,0.9502803122737817,6.744144695916473,0.0,19.71595976930469,0.24167517047498097,420.6437148373309,1.2115033840053937
2018-09-11 18:24:30.174286366,33.159999847399995,15.948453903199999,-16.1399993896,-2.3676970005,-44.0,-65.7979049683,False,1.9190611286499815,0.2045052208937564,-0.007561671210684436,-0.21224834372049606,-0.9520979566819443,-0.2169683866982478,0.18775277393950468,0.22077524457321085,-0.18522338415659073,-0.9886104342923434,1.0603423247563803,6.424079303294664,0.0,19.649626749097354,0.2210347997065949,420.6901537829717,1.3709378032251933
2018-09-11 18:24:30.212505341,33.159999847399995,15.948453903199999,-16.1199989319,-2.3676970005,-44.0,-65.7979049683,False,1.923913234367123,0.20639106489323897,-0.00732026813170761,-0.22382654524288864,-0.9496301542733688,-0.21802481992240835,0.11014349234841214,0.24725783929168305,-0.2249414776635615,-1.0746359153132252,1.170404337238979,6.104013910672855,0.0,19.583293728890023,0.2003944289382088,420.73659272861255,1.530372222444993
2018-09-11 18:24:30.293161869,32.1499977112,15.948453903199999,-18.0100002289,-2.3676970005,-44.0,-65.7979049683,False,1.9287653400842646,0.20827690889272157,-0.0037967149931624803,-0.2318760984242,-0.9467873068477763,-0.22214088853688446,0.08273031262473429,0.2572633251095457,-0.24664128181413408,-1.145589644686775,1.154240429675174,5.788344445614849,0.0,19.51793612766617,0.1835962857006967,420.73948885386267,1.589966277231313
2018-09-11 18:24:30.344137907,32.1300010681,15.948453903199999,-18.0,-2.3676970005,-44.0,-65.7979049683,False,1.933617445801406,0.21016275289220418,0.003056555597118615,-0.2363458634334,-0.9435639789701373,-0.22936093508356473,0.10624071450568018,0.2505529033470798,-0.250061661979955,-1.2012531912296984,1.0100212409048723,5.4771346172157775,0.0,19.453568081932808,0.17069605445102773,420.6982111033541,1.54827300578077
2018-09-11 18:24:30.376472235,31.1999988556,15.948453903199999,-19.7399997711,-2.3676970005,-44.0,-65.7979049683,False,1.9384695515185475,0.21204859689168676,0.00990982618739971,-0.2408156284426,-0.9403406510924983,-0.236580981630245,0.12975111638662606,0.2438424815846139,-0.25348204214577585,-1.2569167377726218,0.8658020521345707,5.165924788816706,0.0,19.389200036199444,0.15779582320135876,420.6569333528455,1.5065797343302272
2018-09-11 18:24:30.449329376,31.1499996185,26.130327224699997,-19.7299995422,-4.97563123703,-44.0,-65.2007522583,False,1.9436692660232018,0.21396182682459627,0.016763096777680807,-0.2452853934518,-0.9371173232148594,-0.24380102817692528,0.15326151826757195,0.23713205982214802,-0.25690242231159677,-1.3125802843155452,0.7215828633642691,4.854714960417634,0.0,19.32483199046608,0.14489559195168983,420.6156556023369,1.4648864628796843
2018-09-11 18:24:30.483008623,30.429998397800002,26.130327224699997,-21.2799987793,-4.97563123703,-44.0,-65.2007522583,False,1.9495377974354757,0.21592774868004871,0.023616367367961903,-0.249755158461,-0.9338939953372204,-0.2510210747236056,0.17677192014851786,0.23042163805968213,-0.2603228024774176,-1.3682438308584688,0.5773636745939675,4.543505132018562,0.0,19.260463944732717,0.13199536070202086,420.57437785182833,1.4231931914291414
2018-09-11 18:24:30.551918745,30.340000152600002,26.130327224699997,-21.2799987793,-4.97563123703,-44.0,-65.2007522583,False,1.9554063288477495,0.21789367053550115,0.030469637958243,-0.2542249234702,-0.9306706674595815,-0.25824112127028587,0.20028232202946375,0.22371121629721624,-0.26374318264323854,-1.4239073774013922,0.4331444858236658,4.23229530361949,0.0,19.19609589899935,0.11909512945235191,420.53310010131975,1.3814999199785984
2018-09-11 18:24:30.579491138,29.599998474099998,26.130327224699997,-22.409999847399998,-4.97563123703,-44.0,-65.2007522583,False,1.9612748602600232,0.2198595923909536,0.037322908548524096,-0.25869468847939997,-0.9274473395819425,-0.2654611678169661,0.22379272391040964,0.21700079453475035,-0.2671635628090594,-1.4795709239443156,0.2889252970533642,3.921085475220418,0.0,19.131727853265986,0.10619489820268295,420.49182235081116,1.3398066485280555
2018-09-11 18:24:30.649122477,29.489999771100003,26.130327224699997,-22.3699989319,-4.97563123703,-44.0,-65.2007522583,False,1.967143391672297,0.22182551424640604,0.04417617913880519,-0.26316445348859996,-0.9242240117043036,-0.2726812143636464,0.24730312579135555,0.21029037277228446,-0.2705839429748803,-1.535234470487239,0.14470610828306252,3.609875646821346,0.0,19.067359807532622,0.093294666953014,420.4505446003025,1.2981133770775126
2018-09-11 18:24:30.688992262,28.659999847399998,26.130327224699997,-22.309999465900002,-4.97563123703,-44.0,-65.2007522583,False,1.9730119230845709,0.22379143610185848,0.04721774088783638,-0.2660774022694306,-0.9219500662231592,-0.27721517805585383,0.23575383386739188,0.18669898959653033,-0.26001519257243205,-1.5786522188167054,0.042876221020881664,3.8582045983294666,0.0,19.01479150993856,0.08615777592615688,420.34106520329556,0.940802469386283
2018-09-11 18:24:30.780180216,27.6999988556,26.130327224699997,-22.1199989319,-4.97563123703,-44.0,-65.2007522583,False,1.9788804544968446,0.22575735795731092,0.04895190491837123,-0.2684563706047819,-0.9200017543176242,-0.28082782830522274,0.2121792363388457,0.1573175182065566,-0.24464823796540835,-1.6178697175174013,-0.044414340603248226,4.298452648259861,0.0,18.96627046895267,0.08099768275350092,420.2081929710162,0.4752362371873782
2018-09-11 18:24:30.803400755,27.6199989319,26.130327224699997,-22.010000228899997,-4.97563123703,-44.0,-65.2007522583,False,1.9847489859091183,0.22772327981276333,0.05068606894890608,-0.2708353389401332,-0.9180534424120892,-0.28444047855459165,0.18860463881029954,0.12793604681658288,-0.2292812833583847,-1.6570872162180974,-0.13170490222737813,4.7387006981902555,0.0,18.917749427966775,0.07583758958084495,420.0753207387369,0.00967000498847348
2018-09-11 18:24:30.866671324,27.539999008200002,28.4016342163,-21.909999847399998,-13.2932100296,-44.0,-60.2638778687,False,1.9906175173213922,0.22968920166821577,0.05242023297944093,-0.27321430727548446,-0.9161051305065541,-0.28805312880396056,0.16503004128175336,0.09855457542660914,-0.21391432875136102,-1.6963047149187935,-0.21899546385150806,5.178948748120649,0.0,18.869228386980883,0.07067749640818899,419.94244850645754,-0.45589622721043144
2018-09-11 18:24:30.887478590,26.719999313400002,28.4016342163,-21.8199996948,-13.2932100296,-44.0,-60.2638778687,False,1.9964219140341997,0.2316560143145174,0.05415439700997578,-0.27559327561083574,-0.914156818601019,-0.29166577905332947,0.14145544375320718,0.0691731040366354,-0.19854737414433737,-1.7355222136194894,-0.306286025475638,5.6191967980510436,0.0,18.820707345994986,0.06551740323553304,419.80957627417814,-0.9214624594093364
2018-09-11 18:24:30.961879969,25.989999771100003,28.4016342163,-21.729999542199998,-13.2932100296,-44.0,-60.2638778687,False,1.9973520735875638,0.2336905270653573,0.055888561040510626,-0.277972243946187,-0.912208506695484,-0.2952784293026984,0.11788084622466102,0.03979163264666166,-0.18318041953731368,-1.7747397123201856,-0.39357658709976784,6.059444847981437,0.0,18.772186305009093,0.060357310062877076,419.6767040418988,-1.3870286916082408
2018-09-11 18:24:31.008591890,25.959999084499998,28.4016342163,-21.719999313400002,-13.2932100296,-44.0,-60.2638778687,False,1.9982822331409282,0.23572503981619722,0.057622725071045475,-0.2803512122815383,-0.910260194789949,-0.2988910795520673,0.09430624869611487,0.01041016125668795,-0.16781346493029003,-1.8139572110208815,-0.4808671487238978,6.499692897911832,0.0,18.7236652640232,0.05519721689022111,419.54383180961946,-1.8525949238071457
2018-09-11 18:24:31.052516937,25.9399986267,28.4016342163,-21.6999988556,-13.2932100296,-44.0,-60.2638778687,False,1.9992123926942924,0.23775955256703712,0.059356889101580323,-0.2827301806168896,-0.908311882884414,-0.3025037298014362,0.07073165116756869,-0.01897131013328579,-0.15244651032326634,-1.8531747097215776,-0.5681577103480276,6.939940947842226,0.0,18.675144223037307,0.050037123717565156,419.41095957734007,-2.3181611560060507
2018-09-11 18:24:31.094235420,25.1000003815,28.4016342163,-21.6800003052,-13.2932100296,-44.0,-60.2638778687,False,2.000142552247657,0.23979406531787703,0.061460049457197866,-0.28209325619671044,-0.90681834823835,-0.30684252945639023,0.01931989030471165,-0.020948170942286355,-0.15549019956151042,-1.8484329327842226,-0.3715969492807426,7.268406839721576,0.0,18.65535907881429,0.04743851564499179,419.07828792558234,-2.4494194507593687
2018-09-11 18:24:31.142594576,25.090000152600002,28.4016342163,-21.6499996185,-13.2932100296,-44.0,-60.2638778687,False,2.001072711801021,0.24182857806871694,0.06356588369922904,-0.2814344774812014,-0.9053281090796733,-0.31118659106355867,-0.03229358913303172,-0.02272644761664218,-0.1586672992624014,-1.8433726103712296,-0.17297929457076588,7.596062715962876,0.0,18.63578216572724,0.04485846905865091,418.7441684519443,-2.578255224226849
2018-09-11 18:24:31.190359116,23.909999847399998,29.8320198059,-21.6399993896,-16.196298599200002,-44.0,-57.4981575012,False,2.002002871354385,0.24386309081955684,0.06567171794126023,-0.28077569876569236,-0.9038378699209968,-0.3155306526707271,-0.08390706857077511,-0.024504724290998002,-0.16184439896329234,-1.8383122879582365,0.025638360139210836,7.9237185922041755,0.0,18.616205252640185,0.04227842247231003,418.41004897830624,-2.7070909976943294
2018-09-11 18:24:31.327434063,22.4499988556,29.8320198059,-21.6999988556,-16.196298599200002,-44.0,-57.4981575012,False,2.0029330309077498,0.24589760357039675,0.06777755218329141,-0.2801169200501833,-0.9023476307623203,-0.3198747142778956,-0.13552054800851848,-0.026283000965353825,-0.16502149866418328,-1.8332519655452437,0.22425601484918767,8.251374468445475,0.0,18.59662833955313,0.039698375885969146,418.0759295046682,-2.8359267711618097
