Flight Level,Latitude,Longitude
-0.007436642347397838,37.60694480121775,-122.36152082121063
0.005058530458170963,37.623549856534865,-122.4073476401314
310.0115880437769,44.49695843782337,-118.64449320148674
310.008711948271,49.97313324157472,-114.91170265854177
309.99668039517803,54.34438486520781,-111.18956371092493
310.0029928004492,57.845147259625456,-107.47446486718066
309.98686120699205,60.6671918256462,-103.73413959007404
309.9927943113816,62.98071428598757,-99.98879087595266
310.0217446191232,65.41255691354718,-96.26134216880251
310.01064813970686,67.36114835298451,-92.49851688320582
310.00239823910823,68.96758059475701,-88.75268912195028
309.9957334165834,70.28636561604347,-84.98725425083371
309.99827185898266,71.3879700343361,-81.24136673990901
309.9877706646045,72.31857316004739,-77.49677233322663
310.0131643340054,73.09457546293254,-73.73271201518051
310.00303204620934,73.75231692886767,-70.01125453426363
310.00182739006294,74.22544374703239,-66.66336713176435
310.0042297781234,74.66117265583951,-63.34338974037028
309.9965404057053,75.00885921944113,-59.99352417193011
309.9998719815045,75.29054812981035,-56.667427775006054
310.0181902202309,75.55011892206389,-53.352314667707255
309.9990040377705,75.72960883935963,-50.00316027231
310.00069263228755,75.85252582860527,-46.660800724575616
309.99961398265344,75.96673072163429,-43.33618211254498
310.0012309702991,75.99053341241856,-39.9993052865566
310.0150682444514,76.13015187158516,-36.010684419966104
309.9949692457766,76.20467176680752,-32.007597623252
310.0084496796484,76.18606853751476,-27.986645879862525
309.9993576927235,76.12940743862104,-23.992317377918468
309.99269103106735,76.00792952364061,-19.992960798588207
309.99529652616934,75.46526014518844,-16.007566741282904
309.9963908505651,74.8281606732579,-12.015624177660438
309.9907433169279,74.06505948796455,-7.996734800339113
309.9941829354595,73.13728869949921,-3.988020627523334
310.00049370757546,71.98920917660566,-0.008879243569251316
329.986170423943,70.93706408791105,3.6616385707900783
329.98993352908275,69.63716550704198,7.300021649724112
329.98600975116824,68.09489850384716,10.955089243224743
329.99850805084094,67.25811431694498,14.373850370514575
329.9889773096925,66.63984141938052,15.65127327634177
329.9980263154822,66.05934156933506,16.817931553857846
330.0134114576164,64.31789626908738,19.844599942659727
330.0015895503329,63.90439966955828,20.478778575183785
330.00030123824075,63.69987077791362,20.777870506926128
330.00078855061514,63.547246385274356,21.035182651036514
329.9936004313878,63.384180235292376,21.212685123373472
330.00174952342456,62.902128550080846,21.725394568087708
329.9928463115436,62.63339890523345,22.218656122231167
330.008163400122,62.45036831224488,22.468711392137365
329.99622894560855,62.27850965138699,22.649438410953266
330.01748585334104,61.64317060698288,23.41117367733837
330.0070854857085,61.12936359787903,24.040963942184398
329.98842591647053,60.761086420523235,24.48636963033138
329.9913135624927,60.38885655505054,24.79340570690897
330.0006712113854,59.90572151306246,25.26450565280314
329.9966110528642,59.42217281928004,25.658661096337568
330.00404484092826,59.19847323561138,25.698838796356753
330.0069310543203,59.12041148163403,26.034829794252445
329.9924699758616,58.52496560667975,26.812752631937446
329.99975887342276,57.910934001992246,27.501561317224457
329.9997747699625,57.826465457286965,27.5611632783622
330.0187857890931,57.8311780007556,27.587580164895797
329.99358871359345,57.61554313867845,28.205057052867236
330.01583062775313,57.24283637947291,29.29030682858694
329.99585159684705,56.94487157588194,30.102128444781552
329.99333413589403,56.73932240486287,30.71512921147861
329.9848682873753,56.53958008021775,31.072491673188896
329.9970692784411,56.18887038889209,32.111458258299194
329.99699260971585,55.85890561364072,32.941640034592865
330.0108026985945,55.45933241123572,33.76306409140456
330.0066876199069,55.340597533746944,34.01294719755727
330.01258429040803,55.152748201747244,34.38107725130254
330.0028521793012,54.99899814068756,34.65752594261303
329.9878328435846,54.73456027884764,35.2162963208311
349.99915519176915,54.72656606049676,36.158031373398316
350.00409502753416,54.740065111073555,36.644396608300404
350.00564752259396,54.60047069902848,37.33454926598739
350.00633925390764,53.745067261111494,38.496107622539576
350.02088484384507,52.43672573789731,39.60986434858863
350.0028344281331,51.71404554928863,40.18857288766253
350.0065450036067,51.49011187037375,40.28508010117207
349.99824675012997,50.78549147488362,40.615939552896535
349.999447353552,49.81619556259107,41.10042832328411
349.9970603829665,48.347025422095854,41.81019558430618
349.9969247311794,47.32363907148038,42.12986723766535
350.0025326661434,46.68857146156639,42.32106482235987
349.9883226492579,46.10766826990133,42.53754005634555
350.0107768671129,45.95253324473976,42.584107997692975
349.98617543634384,45.45582796567759,42.73252945411595
349.9915022655767,45.03137421933644,42.90863906874556
367.9972065190019,44.73312176894447,43.000019431031774
370.000009127393,44.610787594883085,43.0141317897518
369.99695934735684,44.243700567431624,43.043589686236125
369.98782416323354,43.71870624453415,43.15466180242491
369.99595013544763,43.3851593022844,43.22585844053105
370.0009481130871,42.90899604333032,43.270505904511616
369.99272255549846,41.57186413772388,44.2273104677104
369.99246300894725,41.18151428045136,44.51076782282437
370.00908581700827,40.532909015391496,44.94398778537699
370.01839735838496,40.00268983038071,45.49086348890916
370.01193854419233,39.67276593438861,45.82999319998607
370.0012628724515,38.90840720390272,46.39564259384814
369.9942424225537,38.5711319737593,46.692704430081406
370.0039360390576,38.335943379154344,46.91415137065966
369.99600191306547,37.87881368540421,47.35376303868847
370.00045814438397,37.43708261037173,47.76320667557508
370.0150320062269,36.769346181689464,48.35544882904207
370.0020149635331,36.472826738581546,48.7028944679344
370.00831865847704,35.01933077269713,50.374470277747065
